major,subject_category,subject_details
호텔외식경영과,진로선택과목,"실용 수학, 기하, 경제 수학, 수학 과제 탐구, 사회문제 탐구, 창의 경영, 지식 재산 일반"
호텔외식경영과,전문교과Ⅰ,"심화 수학I, 정보과학, 국제 경제, 세계 문제와 미래 사회, 사회 탐구 방법 및 사회과제 연구"
호텔외식경영과,전문교과Ⅱ,"기업과 경영, 회계 정보 처리 시스템, 금융 일반, 마케팅과 광고, 창업 일반, 커뮤니케이션, 유통 관리"
정보보호학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
정보보호학과,일반선택과목,"수학교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 생활과 윤리, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
정보보호학과,진로선택과목,"실용 수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 융합과학, 공학 일반, 사회문제 탐구"
정보보호학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구, 생태와 환경, 지역 이해, 사회과제 연구"
정보보호학과,전문교과Ⅱ,"정보처리와 관리, 프로그래밍, 자료구조, 네트워크 프로그래밍, 정보보호관리"
컴퓨터보안과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
컴퓨터보안과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 생활과 윤리 , 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
컴퓨터보안과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 융합과학, 공학 일반, 사회문제 탐구"
컴퓨터보안과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제 연구, 생태와 환경, 지역 이해, 사회과제 연구"
컴퓨터보안과,전문교과Ⅱ,"정보처리와 관리, 프로그래밍, 자료구조, 네트워크 프로그래밍, 정보보호 관리"
제과제빵과,공통과목,"과학, 생활ㆍ교양, 사회"
제과제빵과,일반선택과목,"과학교과 : 생명과학Ⅰ, 화학Ⅰ, 물리Ⅰ, 생활ㆍ교양교과 : 기술가정, 정보, 보건학, 환경, 심리학, 교육학, 실용경제, 사회교과 : 사회문화, 생활과 윤리, 정치와 법"
제과제빵과,진로선택과목,"생명과학Ⅱ, 화학Ⅱ, 융합과학, 생활과 과학, 농업생명과학, 가정과학"
제과제빵과,전문교과Ⅰ,"생명과학실험, 물리/화학 실험, 융합과학 탐구, 과학과제 연구"
제과제빵과,전문교과Ⅱ,"식품과 영양, 식품위생, 급식관리, 식품과학, 식품분석"
호텔조리과,공통과목,"과학, 생활ㆍ교양, 사회"
호텔조리과,일반선택과목,"과학교과 : 생명과학Ⅰ, 화학Ⅰ, 물리Ⅰ, 생활ㆍ교양교과 : 기술가정, 정보, 보건학, 환경, 심리학, 교육학, 실용경제, 사회교과 : 사회문화, 생활과 윤리, 정치와 법"
호텔조리과,진로선택과목,"생명과학Ⅱ, 화학Ⅱ, 융합과학, 생활과 과학, 농업생명과학, 가정과학"
호텔조리과,전문교과Ⅰ,"생명과학실험, 물리/화학 실험, 융합과학 탐구, 과학과제 연구"
호텔조리과,전문교과Ⅱ,"식품과 영양, 식품위생, 급식관리, 식품과학, 식품분석"
제품디자인과,공통과목,"미술, 윤리"
제품디자인과,일반선택과목,"예술교과 : 미술, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
제품디자인과,진로선택과목,"미술 창작, 미술 감상과 비평"
제품디자인과,전문교과Ⅰ,"미술 이론, 미술사, 드로잉 미술 전공 실기"
제품디자인과,전문교과Ⅱ,"디자인 일반, 시각디자인, 색체 관리"
조소학과,공통과목,"미술, 윤리"
조소학과,일반선택과목,"예술교과 : 미술, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
조소학과,진로선택과목,"미술 창작, 미술 감상과 비평"
조소학과,전문교과Ⅰ,"미술 이론, 미술사, 드로잉 미술 전공 실기"
조소학과,전문교과Ⅱ,"디자인 일반, 시각디자인, 색체 관리"
환경조각학과,공통과목,"미술, 윤리"
환경조각학과,일반선택과목,"예술교과 : 미술, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
환경조각학과,진로선택과목,"미술 창작, 미술 감상과 비평"
환경조각학과,전문교과Ⅰ,"미술 이론, 미술사, 드로잉 미술 전공 실기"
환경조각학과,전문교과Ⅱ,"디자인 일반, 시각디자인, 색체 관리"
조경과,공통과목,"과학, 사회, 교양, 수학, 미술"
조경과,일반선택과목,"과학교과 : 지구과학Ⅰ, 생명과학Ⅰ, 물리Ⅰ, 화학Ⅰ, 사회교과 : 사회문화, 한국지리, 생활과 윤리, 교양교과 : 환경, 철학, 논리학, 심리학, 인문학적 감성과 역사 이해"
조경과,진로선택과목,"생활과 창의성, 생활과 과학, 사회문제 탐구, 공학 일반, 여행지리, 지구과학Ⅱ, 생명과학Ⅱ, 생활 속의 수학적 사고, 가정과학, 농업생명과학"
조경과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구, 정보과학"
조경과,전문교과Ⅱ,"인간과 환경, 조경, 조경식물 관리"
조경학과,공통과목,"과학, 사회, 교양, 수학, 미술"
조경학과,일반선택과목,"과학교과 : 지구과학Ⅰ, 생명과학Ⅰ, 물리Ⅰ, 화학Ⅰ, 사회교과 : 사회문화, 한국지리, 생활과 윤리, 교양교과 : 환경, 철학, 논리학, 심리학, 인문학적 감성과 역사 이해"
조경학과,진로선택과목,"생활과 창의성, 생활과 과학, 사회문제 탐구, 공학 일반, 여행 지리, 지구과학Ⅱ, 생명과학Ⅱ, 생활 속의 수학적 사고, 가정과학, 농업생명과학"
조경학과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구, 정보과학"
조경학과,전문교과Ⅱ,"조경, 조경식물 관리, 인간과 환경, "
외식조리과,공통과목,"과학, 생활ㆍ교양, 사회"
외식조리과,일반선택과목,"과학교과 : 생명과학Ⅰ, 화학Ⅰ, 물리Ⅰ, 생활ㆍ교양교과 : 기술가정, 정보, 보건학, 환경, 심리학, 교육학, 실용경제, 사회교과 : 사회문화, 생활과 윤리, 정치와 법"
외식조리과,진로선택과목,"생명과학Ⅱ, 화학Ⅱ, 융합과학, 생활과 과학, 농업생명과학, 가정과학"
외식조리과,전문교과Ⅰ,"생명과학실험, 물리/화학 실험, 융합과학 탐구, 과학과제 연구"
외식조리과,전문교과Ⅱ,"식품과 영양, 식품위생, 급식관리, 식품과학, 식품분석"
산림자원학과,공통과목,"과학, 교양, 사회, 영어"
산림자원학과,일반선택과목,"과학교과 : 생명과학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 물리Ⅰ, 교양교과 : 환경, 보건학, 논술, 철학, 생활과 창의성, 진로와 직업, 실용경제 , 사회교과 : 한국지리, 세계지리, 경제, 생활과 윤리"
산림자원학과,진로선택과목,"생명과학Ⅱ, 융합과학, 생활과 과학, 화학Ⅱ, 농업생명과학, 공학일반, 창의경영, 여행 지리, 실용수학"
산림자원학과,전문교과Ⅰ,"고급 생명과학, 생명과학 실험, 물리화학 실험, 융합과학 탐구, 과학과제 연구, 생태와 환경"
산림자원학과,전문교과Ⅱ,"산림 자원, 산림 휴양, 인간과 환경, 환경화학 기초"
조선공학과,공통과목,"수학, 과학, 기술ㆍ가정"
조선공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
조선공학과,진로선택과목,"기하, 수학과제 탐구, "
조선공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험,, 정보과학, 융합과학탐구, 과학과제연구"
조선공학과,전문교과Ⅱ,"기계 제도, 기초 제도, 선박 구조, 선박 건조, 해양의 이해, 해양 정보 관리"
지구정보공학과,공통과목,"과학, 교양, 사회, 수학"
지구정보공학과,일반선택과목,"과학교과 : 지구과학Ⅰ, 물리Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 사회교과 : 사회문화, 한국지리, 생활과 윤리, 교양교과 : 환경, 보건학, 논술"
지구정보공학과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학, 과학사, 기하, 공학 일반, 사회문제 탐구"
지구정보공학과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구, 정보과학, 생태와 환경"
지구정보공학과,전문교과Ⅱ,인간과 환경
군사학과,공통과목,"사회, 생활ㆍ교양"
군사학과,일반선택과목,"사회교과 : 한국지리, 세계지리, 경제, 생활과 윤리, 생활ㆍ교양교과 : 논리학, 심리학, 교육학"
군사학과,진로선택과목,사회문제 탐구
군사학과,전문교과Ⅰ,"지역 이해, 세계 문제와 미래 사회, 사회 탐구 방법 및 사회과제 연구, 정보과학"
군사학과,전문교과Ⅱ,"커뮤니케이션, 정보 보호 관리, 빅데이터 분석, 정보 보호 관리"
부사관과,공통과목,"사회, 생활ㆍ교양"
부사관과,일반선택과목,"사회교과 : 한국지리, 세계지리, 경제, 생활과 윤리, 생활ㆍ교양교과 : 논리학, 심리학, 교육학"
부사관과,진로선택과목,사회문제 탐구
부사관과,전문교과Ⅰ,"지역 이해, 세계 문제와 미래 사회, 사회 탐구 방법 및 사회과제 연구, 정보과학"
부사관과,전문교과Ⅱ,"커뮤니케이션, 정보 보호 관리, 빅데이터 분석"
기술교육과,공통과목,"영어, 기술ㆍ가정, 윤리"
기술교육과,일반선택과목,"기술ㆍ가정교과 : 기술ㆍ가정, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
기술교육과,진로선택과목,"공학일반, 창의경영, 해양 문화와 기술, 가정과학, 지식재산 일반"
기술교육과,전문교과Ⅰ,사회과제 연구
기술교육과,전문교과Ⅱ,"기초제도, 식품과학, 식품위생 "
전기ㆍ전자ㆍ통신공학교육과,공통과목,"수학, 과학, 기술ㆍ가정"
전기ㆍ전자ㆍ통신공학교육과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
전기ㆍ전자ㆍ통신공학교육과,진로선택과목,"기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
전기ㆍ전자ㆍ통신공학교육과,전문교과Ⅰ,"심화 수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학 탐구, 과학과제 연구"
전기ㆍ전자ㆍ통신공학교육과,전문교과Ⅱ,"전기 회로, 전기 기기, 전기 설비, 자동화 설비"
철도교통과,공통과목,"수학, 과학, 기술ㆍ가정"
철도교통과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
철도교통과,진로선택과목,"기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
철도교통과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
철도교통과,전문교과Ⅱ,"전기 철도 시공, 전기 철도 시설물 유지 보수, 철도 신호 제어 시공, 철도 신호 제어 시설물 유지 보수, 프로그래밍"
지적과,공통과목,"과학, 사회, 교양, 수학"
지적과,일반선택과목,"과학교과 : 지구과학Ⅰ, 물리Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 사회교과 : 사회문화, 한국지리, 세계지리, 생활과 윤리, 교양ㆍ수학교과 : 환경, 보건학, 논술, 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계"
지적과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학, 과학사, 기하, 공학 일반, 사회문제 탐구"
지적과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구, 정보과학, 생태와 환경"
지적과,전문교과Ⅱ,"인간과 환경, 환경 측정 관리"
지적학과,공통과목,"과학, 사회, 교양, 수학"
지적학과,일반선택과목,"과학교과 : 지구과학Ⅰ, 물리Ⅰ, 화학Ⅰ, 생명과학Ⅰ, 사회교과 : 사회문화, 한국지리, 세계지리, 생활과 윤리, 교양ㆍ수학교과 : 환경, 보건학, 논술, 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계"
지적학과,진로선택과목,"지구과학Ⅱ, 융합과학, 생활과 과학, 과학사, 기하, 공학 일반, 사회문제탐구"
지적학과,전문교과Ⅰ,"고급 지구과학, 지구과학 실험, 과학과제 연구, 융합과학 탐구, 정보과학, 생태와 환경"
지적학과,전문교과Ⅱ,"인간과 환경, 환경 측정 관리"
측지정보과,공통과목,"수학, 과학, 기술ㆍ가정"
측지정보과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
측지정보과,진로선택과목,"기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
측지정보과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보 과학, 융합과학 탐구, 과학과제연구, 생태와 환경"
측지정보과,전문교과Ⅱ,"공업 일반, 토목 일반, 측량, 공간 정보 구축, 공간 정보 융합 서비스"
치기공과,공통과목,"영어, 과학"
치기공과,일반선택과목,"영어교과 : 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 과학교과 : 화학Ⅰ, 생명과학Ⅰ, 교양교과 : 심리학"
치기공과,진로선택과목,"화학Ⅱ, 생명과학Ⅱ"
치기공과,전문교과Ⅰ,"고급화학, 화학 실험, 고급 생명과학, 생명과학 실험, 과학과제 연구"
치기공과,전문교과Ⅱ,"인체 구조와 기능, 기초 간호 임상 실무, 보건 간호, 재료 일반"
치위생과,공통과목,"영어, 과학"
치위생과,일반선택과목,"영어교과 : 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 화학교과 : 생명과학Ⅰ, 교양교과 : 심리학"
치위생과,진로선택과목,생명과학Ⅱ
치위생과,전문교과Ⅰ,"고급 생명과학, 생명과학 실험, 과학과제 연구"
치위생과,전문교과Ⅱ,"인체 구조와 기능, 기초 간호 임상 실무, 보건 간호"
치의예과,공통과목,"영어, 수학, 과학, 윤리"
치의예과,일반선택과목,"영어교과 : 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 수학교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 과학교과 : 생명과학Ⅰ, 화학Ⅰ, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학"
치의예과,진로선택과목,"생명과학Ⅱ, 화학Ⅱ, 융합과학"
치의예과,전문교과Ⅰ,"고급화학 및 고급생명과학, 화학실험 및 생명과학실험, 과학과제 연구"
치의예과,전문교과Ⅱ,인체 구조와 기능
컨벤션산업과,공통과목,"수학, 사회, 기술ㆍ가정, 생활ㆍ교양"
컨벤션산업과,일반선택과목,"수학교과 : 수학I, Ⅱ, 미적분, 확률과 통계, 사회교과 : 경제, 생활과 윤리, 기술ㆍ가정교과 : 정보, 생활ㆍ교양교과 : 실용 경제"
컨벤션산업과,진로선택과목,"실용 수학, 기하, 경제 수학, 수학 과제 탐구, 사회문제 탐구, 창의 경영, 지식 재산 일반"
컨벤션산업과,전문교과Ⅰ,"심화 수학I, 정보과학, 국제 경제, 세계 문제와 미래 사회, 사회 탐구 방법 및 사회과제 연구"
컨벤션산업과,전문교과Ⅱ,"기업과 경영, 회계 정보 처리 시스템, 금융 일반, 마케팅과 광고, 창업 일반, 커뮤니케이션, 유통 관리"
전기자동화과,공통과목,"수학, 과학, 기술ㆍ가정"
전기자동화과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계 , 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
전기자동화과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 공학 일반"
전기자동화과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
전기자동화과,전문교과Ⅱ,"공업 일반, 기계 제도, 기계 일반, 기계 제어 설계, 전자 회로, 산업용 전자 기기 소프트웨어 개발"
유아특수재활과,공통과목,"국어, 영어, 사회, 윤리"
유아특수재활과,일반선택과목,"사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
유아특수재활과,진로선택과목,"음악 연주, 미술 창작"
유아특수재활과,전문교과Ⅰ,"합창, 스포츠 개론, 체조 운동, 연극의 이해, 문예 창작 입문"
유아특수재활과,전문교과Ⅱ,"인간 발달, 영ㆍ유아 놀이지도, 아동 생활지도, 아동 복지"
푸드스타일링과,공통과목,"과학, 생활ㆍ교양, 사회"
푸드스타일링과,일반선택과목,"과학교과 : 생명과학Ⅰ, 화학Ⅰ, 물리Ⅰ, 생활ㆍ교양교과 : 기술가정, 정보, 보건학, 환경, 심리학, 교육학, 실용경제, 사회교과 : 사회문화, 생활과 윤리, 정치와 법"
푸드스타일링과,진로선택과목,"생명과학Ⅱ, 화학Ⅱ, 융합과학, 생활과 과학, 농업생명과학, 가정과학"
푸드스타일링과,전문교과Ⅰ,"생명과학실험, 물리/화학 실험, 융합과학 탐구, 과학과제 연구"
푸드스타일링과,전문교과Ⅱ,"식품과 영양, 식품위생, 급식관리, 식품과학, 식품분석"
게임공학과,공통과목,"수학, 과학, 예술, 생활ㆍ교양, 사회, 국어"
게임공학과,일반선택과목,"수학ㆍ과학교과 : 수학Ⅰ, 수학Ⅱ, 확률과 통계, 물리학Ⅰ, 지구과학Ⅰ, 예술ㆍ사회교과 : 미술, 연극, 음악, 사회문화, 생활과 윤리, 세계사, 경제, 생활ㆍ교양교과 : 정보, 심리학, 논술, 인문학적 감성과 역사이해, 문학적 감성과 상상력"
게임공학과,진로선택과목,"미술창작, 미술/음악 감상과 비평, 사회문제 탐구, 고전 읽기, 융합 과학, 지식재산 일반, 창의 경영, 수학탐구 과제, 기하"
게임공학과,전문교과Ⅰ,"문학과 매체, 영상 제작의 이해, 매체미술, 드로잉, 사진 표현 기법, 사진영상편집, 사회과제 연구, 시나리오"
게임공학과,전문교과Ⅱ,"콘텐츠일반, 문화콘텐츠산업일반, 컴퓨터그래픽, 영상제작기초, 프로그래밍"
서양화과,공통과목,"미술, 윤리"
서양화과,일반선택과목,"예술교과 : 미술, 사회교과 : 생활과 윤리, 윤리와 사상, 교양교과 : 철학, 심리학, 교육학"
서양화과,진로선택과목,"미술 창작, 미술 감상과 비평"
서양화과,전문교과Ⅰ,"미술 이론, 미술사, 드로잉 미술 전공 실기"
서양화과,전문교과Ⅱ,"디자인 일반, 시각디자인, 색체 관리"
한의예과,공통과목,"영어, 수학, 과학, 윤리, 한문"
한의예과,일반선택과목,"영어교과 : 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 수학교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 과학교과 : 생명과학Ⅰ, 화학Ⅰ, 사회교과 : 생활과 윤리, 윤리와 사상, 한문교과 : 한문Ⅰ, 교양교과 : 철학, 심리학"
한의예과,진로선택과목,"생명과학Ⅱ, 화학Ⅱ, 한문Ⅱ"
한의예과,전문교과Ⅰ,"고급 화학 및 고급 생명과학, 화학실험 및 생명과학 실험, 과학과제 연구"
한의예과,전문교과Ⅱ,인체 구조와 기능
교통공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
교통공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 사회교과 : 한국지리, 세계지리, 경제, 사회문화, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
교통공학과,진로선택과목,"실용 수학, 기하, 수학과제 탐구, 물리학Ⅱ, 화학Ⅱ, 생활과 과학, 융합과학, 공학 일반, 사회문제 탐구"
교통공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구, 생태와 환경, 지역이해, 사회과제 연구"
교통공학과,전문교과Ⅱ,"자동 제어 시스템 운영, 프로그래밍, 빅데이터 분석"
항공정비과,공통과목,"수학, 영어, 과학, 교양"
항공정비과,일반선택과목,"수학ㆍ사회교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 정치와 법, 영어교과 : 영어Ⅰ, 영어Ⅱ, 영어회화, 영어 독해와 작문, 과학ㆍ교양교과 : 물리Ⅰ, 지구과학Ⅰ, 화학Ⅰ, 보건학, 논리학, 철학, 논술"
항공정비과,진로선택과목,"물리학Ⅱ, 융합과학, 수학탐구 과제, 기하, 사회문제 탐구, 공학일반, 실용영어, 진로영어, 고전과 윤리, 여행지리"
항공정비과,전문교과Ⅰ,"고급물리학, 물리학 실험, 과학과제 연구, 심화수학Ⅰ, 심화수학Ⅱ, 고급수학Ⅰ, 고급수학Ⅱ, 심화영어Ⅰ,Ⅱ, 심화영어회화Ⅰ,Ⅱ,"
항공정비과,전문교과Ⅱ,"항공기 일반, 항공기 실무 기초"
해양자원학과,공통과목,"과학, 교양, 사회, 수학"
해양자원학과,일반선택과목,"과학교과 : 생명과학Ⅰ, 화학Ⅰ, 생활ㆍ교양교과 : 환경, 보건학, 논술, 생활과 창의성, 정보, 사회교과 : 사회문화, 생활과 윤리, 정치와 법"
해양자원학과,진로선택과목,"생명과학Ⅱ, 융합과학, 생활과 과학, 화학Ⅱ, 농업생명과학, 고전과 윤리"
해양자원학과,전문교과Ⅰ,"고급 생명과학, 생명과학 실험, 물리화학 실험, 융합과학 탐구, 정보과학, 과학과제 연구"
해양자원학과,전문교과Ⅱ,"생명공학 기술, 동물 지원, 반려동물 관리, 실험동물과 기타 가축, 종축, 사료생산"
행정과,공통과목,"사회, 생활ㆍ교양"
행정과,일반선택과목,"사회교과 : 한국지리, 세계지리, 세계사, 경제, 정치와 법, 사회ㆍ문화, 생활과 윤리, 윤리와 사상, 생활ㆍ교양교과 : 철학, 논리학, 심리학"
행정과,진로선택과목,사회문제 탐구
행정과,전문교과Ⅰ,"국제 정치, 국제 경제, 국제법, 지역 이해, 비교 문화, 세계 문제와 미래 사회, 국제 관계와 국제기구, 현대 세계의 변화, 사회 탐구 방법 및 사회 과제 연구"
행정과,전문교과Ⅱ,"커뮤니케이션, 정보 처리와 관리 정보 보호 관리, 빅데이터 분석"
고분자공학과,공통과목,"수학, 과학, 기술ㆍ가정"
고분자공학과,일반선택과목,"수학교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
고분자공학과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 공학 일반"
고분자공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 과학과제연구"
고분자공학과,전문교과Ⅱ,"공업일반, 공업 화학, 제조 화학, 화학 분석, 석유 화학 제품"
공업화학과,공통과목,"과학, 수학, 교양, 영어"
공업화학과,일반선택과목,"과학교과 : 화학Ⅰ, 생명과학Ⅰ, 물리Ⅰ, 지구과학Ⅰ, 수학교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 교양교과 : 논리학, 철학, 환경, 논술, 보건학"
공업화학과,진로선택과목,"화학Ⅱ, 물리Ⅱ, 융합과학, 과학사, 생활과 과학, 기하, 공학 일반, 사회문제 탐구"
공업화학과,전문교과Ⅰ,"고급 화학, 화학 실험, 과학과제 연구, 융합과학 탐구, 정보과학, 심화수학Ⅰ, 심화수학Ⅱ, 고급 수학Ⅰ, 고급수학Ⅱ"
공업화학과,전문교과Ⅱ,"환경화학기초, 공업화학, 제조화학"
정밀화학과,공통과목,"과학, 수학, 교양, 영어"
정밀화학과,일반선택과목,"과학교과 : 화학Ⅰ, 생명과학Ⅰ, 물리Ⅰ, 지구과학Ⅰ, 수학교과 : 수학Ⅰ, 수학Ⅱ, 미적분, 확률과 통계, 교양교과 : 논리학, 환경, 논술, 보건학"
정밀화학과,진로선택과목,"화학Ⅱ, 융합과학, 과학사, 생활과 과학, 수학 과제 탐구, 기하, 생명과학Ⅱ"
정밀화학과,전문교과Ⅰ,"고급화학, 화학 실험, 과학과제 연구, 융합과학 탐구, 정보과학, 심화수학Ⅰ, 심화수학Ⅱ, 고급수학Ⅰ, 고급수학Ⅱ"
정밀화학과,전문교과Ⅱ,"환경화학 기초, 공업화학, 제조화학"
